data,hora,abertura,maximo,minimo,fechamento_atual,negocios,quantidade_papeis,<SPREAD>
2013/11/01,14:15:00,54160,54270,54085,54195,21800,5119,5
2013/11/01,14:30:00,54200,54280,54140,54200,15380,3571,5
2013/11/01,14:45:00,54200,54250,54085,54095,16050,3498,5
2013/11/01,15:00:00,54105,54185,54055,54120,12660,3080,5
2013/11/01,15:15:00,54125,54340,54120,54280,19030,4675,5
2013/11/01,15:30:00,54280,54405,54220,54240,21280,5357,5
2013/11/01,15:45:00,54245,54350,54230,54270,12760,3076,5
2013/11/01,16:00:00,54280,54385,54270,54285,12310,2715,5
2013/11/01,16:15:00,54285,54375,54285,54305,14090,3056,5
2013/11/01,16:30:00,54305,54490,54225,54460,34250,8552,5
2013/11/01,16:45:00,54465,54480,54255,54330,34100,8520,5
2013/11/01,17:00:00,54330,54350,54245,54265,20340,4342,5
2013/11/01,17:15:00,54260,54285,54170,54170,12240,3115,5
2013/11/01,17:30:00,54165,54225,54160,54210,6520,1523,5
2013/11/01,17:45:00,54200,54240,54080,54080,7470,3447,5
2013/11/04,09:00:00,54275,54475,54240,54460,14100,3334,5
2013/11/04,09:15:00,54460,54570,54445,54495,10390,2510,5
2013/11/04,09:30:00,54490,54540,54450,54525,4540,998,5
2013/11/04,09:45:00,54525,54525,54435,54470,6470,1403,5
2013/11/04,10:00:00,54475,54545,54325,54380,29740,7696,5
2013/11/04,10:15:00,54375,54490,54280,54290,24260,5814,5
2013/11/04,10:30:00,54285,54435,54240,54380,20450,5038,5
2013/11/04,10:45:00,54380,54410,54295,54360,12360,2698,5
2013/11/04,11:00:00,54360,54675,54360,54620,37870,9569,5
2013/11/04,11:15:00,54620,54640,54550,54610,14450,3494,5
2013/11/04,11:30:00,54610,54645,54475,54545,20430,5134,5
2013/11/04,11:45:00,54545,54630,54525,54555,13610,3140,5
2013/11/04,12:00:00,54550,54655,54525,54605,12900,3173,5
2013/11/04,12:15:00,54605,54660,54525,54570,15130,3796,5
2013/11/04,12:30:00,54565,54730,54565,54610,32860,7690,5
2013/11/04,12:45:00,54615,54685,54540,54590,20030,4963,5
2013/11/04,13:00:00,54595,54660,54535,54535,17900,4329,5
2013/11/04,13:15:00,54540,54700,54470,54635,28190,6689,5
2013/11/04,13:30:00,54635,54795,54635,54755,28780,7196,5
2013/11/04,13:45:00,54750,54775,54665,54670,11160,2638,5
2013/11/04,14:00:00,54665,54760,54625,54730,13750,3372,5
2013/11/04,14:15:00,54730,54785,54690,54720,13190,3097,5
2013/11/04,14:30:00,54725,54850,54700,54805,24490,5980,5
2013/11/04,14:45:00,54805,54830,54725,54815,16180,3395,5
2013/11/04,15:00:00,54820,54840,54800,54835,12300,2810,5
2013/11/04,15:15:00,54830,54870,54685,54745,26300,6610,5
2013/11/04,15:30:00,54740,54785,54680,54725,17660,4096,5
2013/11/04,15:45:00,54725,54800,54690,54755,14340,3393,5
2013/11/04,16:00:00,54760,54795,54690,54725,16520,3801,5
2013/11/04,16:15:00,54720,54740,54635,54675,17030,4008,5
2013/11/04,16:30:00,54670,54825,54655,54755,22240,5830,5
2013/11/04,16:45:00,54760,54850,54750,54795,15760,4024,5
2013/11/04,17:00:00,54795,54830,54735,54755,16810,4405,5
2013/11/04,17:15:00,54750,54820,54745,54785,11210,2782,5
2013/11/04,17:30:00,54785,54820,54765,54785,7970,1920,5
2013/11/04,17:45:00,54785,54805,54710,54710,10070,2999,5
2013/11/05,09:00:00,54600,54720,54560,54610,10430,2592,5
2013/11/05,09:15:00,54610,54750,54600,54725,10210,2743,5
2013/11/05,09:30:00,54730,54740,54630,54685,10380,2646,5
2013/11/05,09:45:00,54690,54805,54665,54745,14830,3834,5
2013/11/05,10:00:00,54755,54780,54660,54775,16380,4221,5
2013/11/05,10:15:00,54775,54835,54510,54510,30900,7951,5
2013/11/05,10:30:00,54510,54615,54490,54550,18090,4592,5
2013/11/05,10:45:00,54545,54610,54440,54470,16970,4235,5
2013/11/05,11:00:00,54480,54485,54365,54430,20050,5035,5
2013/11/05,11:15:00,54420,54450,54300,54390,25980,6459,5
2013/11/05,11:30:00,54385,54420,54205,54265,32040,7586,5
2013/11/05,11:45:00,54265,54385,54155,54350,38770,9784,5
2013/11/05,12:00:00,54350,54475,54350,54420,30560,7594,5
2013/11/05,12:15:00,54415,54440,54355,54370,9570,2091,5
2013/11/05,12:30:00,54370,54490,54250,54415,43870,10195,5
2013/11/05,12:45:00,54415,54460,54165,54190,29410,5887,5
2013/11/05,13:00:00,54190,54245,54105,54160,33440,7487,5
2013/11/05,13:15:00,54160,54290,54130,54235,18160,4057,5
2013/11/05,13:30:00,54235,54345,54205,54330,16390,3694,5
2013/11/05,13:45:00,54330,54450,54290,54370,20870,4817,5
2013/11/05,14:00:00,54370,54410,54240,54270,17380,4199,5
2013/11/05,14:15:00,54270,54400,54255,54335,15610,3697,5
2013/11/05,14:30:00,54335,54435,54325,54430,13790,2839,5
2013/11/05,14:45:00,54430,54430,54315,54340,17820,3599,5
2013/11/05,15:00:00,54345,54415,54265,54400,20680,4911,5
2013/11/05,15:15:00,54400,54455,54360,54395,17730,4111,5
2013/11/05,15:30:00,54400,54400,54285,54310,14640,3523,5
2013/11/05,15:45:00,54310,54320,54160,54215,28260,7003,5
2013/11/05,16:00:00,54215,54295,54210,54270,13010,3394,5
2013/11/05,16:15:00,54270,54315,54180,54215,13680,3233,5
2013/11/05,16:30:00,54220,54265,54055,54090,31690,7871,5
2013/11/05,16:45:00,54080,54090,53920,53960,36980,9736,5
2013/11/05,17:00:00,53960,54010,53875,54010,24990,6026,5
2013/11/05,17:15:00,54010,54020,53940,53965,11580,2731,5
2013/11/05,17:30:00,53960,54000,53910,53930,9600,2768,5
2013/11/05,17:45:00,53935,53985,53925,53935,8570,3004,5
2013/11/06,09:00:00,54250,54380,54180,54210,12340,3619,5
2013/11/06,09:15:00,54205,54205,54080,54120,14470,4263,5
2013/11/06,09:30:00,54105,54210,54100,54140,8230,2071,5
2013/11/06,09:45:00,54140,54155,54025,54040,12860,3274,5
2013/11/06,10:00:00,54050,54070,53810,53875,27130,6994,5
2013/11/06,10:15:00,53875,54120,53875,54080,25550,6108,5
2013/11/06,10:30:00,54070,54100,53830,53855,27220,6617,5
2013/11/06,10:45:00,53855,53975,53770,53965,25090,6185,5
2013/11/06,11:00:00,53965,54060,53860,54020,20380,5202,5
2013/11/06,11:15:00,54010,54040,53920,54010,15570,3849,5
2013/11/06,11:30:00,54005,54015,53865,53900,16740,3859,5
2013/11/06,11:45:00,53900,53925,53735,53770,30640,7518,5
2013/11/06,12:00:00,53770,53775,53485,53510,49820,11993,5
2013/11/06,12:15:00,53505,53565,53430,53485,27930,6365,5
2013/11/06,12:30:00,53495,53540,53220,53315,52170,13139,5
2013/11/06,12:45:00,53325,53425,53295,53365,25240,5945,5
2013/11/06,13:00:00,53360,53460,53315,53435,20990,5031,5
2013/11/06,13:15:00,53435,53505,53400,53465,15740,4028,5
2013/11/06,13:30:00,53465,53555,53460,53505,16230,4006,5
2013/11/06,13:45:00,53495,53580,53420,53470,21760,5096,5
2013/11/06,14:00:00,53470,53490,53375,53470,18150,4155,5
2013/11/06,14:15:00,53475,53480,53355,53455,17820,4217,5
2013/11/06,14:30:00,53460,53510,53420,53480,14600,3198,5
2013/11/06,14:45:00,53480,53580,53425,53430,17520,4297,5
2013/11/06,15:00:00,53435,53450,53375,53405,13840,3497,5
2013/11/06,15:15:00,53400,53490,53360,53450,15520,3799,5
2013/11/06,15:30:00,53460,53480,53365,53405,15940,4044,5
2013/11/06,15:45:00,53410,53460,53395,53435,9190,2117,5
2013/11/06,16:00:00,53430,53475,53400,53455,7380,1713,5
2013/11/06,16:15:00,53455,53495,53415,53470,13100,3307,5
2013/11/06,16:30:00,53475,53535,53465,53505,14770,3920,5
2013/11/06,16:45:00,53500,53540,53435,53505,16130,4278,5
2013/11/06,17:00:00,53500,53540,53460,53465,14340,3445,5
2013/11/06,17:15:00,53460,53490,53415,53425,10460,3020,5
2013/11/06,17:30:00,53430,53475,53420,53445,9910,2423,5
2013/11/06,17:45:00,53440,53520,53440,53460,9840,3138,5
2013/11/07,09:00:00,53420,53580,53320,53350,15740,4046,5
2013/11/07,09:15:00,53350,53360,53245,53270,11590,3159,5
2013/11/07,09:30:00,53285,53360,53265,53320,6690,1688,5
2013/11/07,09:45:00,53315,53350,53255,53285,6450,1498,5
2013/11/07,10:00:00,53285,53415,53060,53090,33580,9481,5
2013/11/07,10:15:00,53100,53250,52935,53175,38410,10855,5
2013/11/07,10:30:00,53175,53375,53175,53250,22850,5774,5
2013/11/07,10:45:00,53255,53775,53190,53665,58390,15233,5
2013/11/07,11:00:00,53655,53930,53655,53795,46350,11558,5
2013/11/07,11:15:00,53790,53950,53740,53855,24270,5612,5
2013/11/07,11:30:00,53855,54180,53720,53970,68760,17626,5
2013/11/07,11:45:00,53975,54050,53800,53840,30360,7967,5
2013/11/07,12:00:00,53840,53935,53775,53860,23970,5771,5
2013/11/07,12:15:00,53860,53980,53845,53870,21310,5144,5
2013/11/07,12:30:00,53875,53895,53730,53810,26820,6356,5
2013/11/07,12:45:00,53810,53820,53600,53635,29990,7066,5
2013/11/07,13:00:00,53635,53660,53055,53075,58610,15325,5
2013/11/07,13:15:00,53075,53175,52840,53085,64410,16344,5
2013/11/07,13:30:00,53080,53095,52855,53015,30090,7159,5
2013/11/07,13:45:00,53020,53060,52880,52890,18640,4399,5
2013/11/07,14:00:00,52890,52925,52665,52780,46750,11158,5
2013/11/07,14:15:00,52785,52905,52775,52905,21120,4955,5
2013/11/07,14:30:00,52900,52970,52845,52970,21440,5771,5
2013/11/07,14:45:00,52965,53100,52920,52945,36430,9025,5
2013/11/07,15:00:00,52950,53055,52865,53020,32400,7654,5
2013/11/07,15:15:00,53020,53045,52895,52980,17240,4138,5
2013/11/07,15:30:00,52985,53035,52930,52995,14600,3323,5
2013/11/07,15:45:00,52995,53000,52870,52880,17130,4319,5
2013/11/07,16:00:00,52880,53045,52835,52995,27060,7140,5
2013/11/07,16:15:00,52995,53085,52980,53025,19450,4681,5
2013/11/07,16:30:00,53030,53080,52920,53030,21110,5252,5
2013/11/07,16:45:00,53030,53035,52825,52860,29250,7354,5
2013/11/07,17:00:00,52865,52920,52815,52825,19130,4849,5
2013/11/07,17:15:00,52825,52840,52670,52685,17930,4909,5
2013/11/07,17:30:00,52685,52795,52635,52770,15760,4070,5
2013/11/07,17:45:00,52780,52870,52775,52870,8180,2444,5
2013/11/08,09:00:00,52905,52975,52670,52685,14280,3836,5
2013/11/08,09:15:00,52680,52735,52670,52705,7870,2074,5
2013/11/08,09:30:00,52700,52710,52645,52660,7250,1781,5
2013/11/08,09:45:00,52675,52675,52570,52610,12070,2992,5
2013/11/08,10:00:00,52610,52865,52585,52785,23160,5526,5
2013/11/08,10:15:00,52785,52910,52765,52865,18120,4456,5
2013/11/08,10:30:00,52865,53030,52815,52915,22670,5197,5
2013/11/08,10:45:00,52925,52925,52830,52865,17430,4080,5
2013/11/08,11:00:00,52865,52880,52530,52675,37340,9603,5
2013/11/08,11:15:00,52660,52780,52600,52775,15900,3782,5
2013/11/08,11:30:00,52775,52780,52290,52450,77220,17602,5
2013/11/08,11:45:00,52440,52630,52370,52580,28970,6892,5
2013/11/08,12:00:00,52575,52800,52550,52615,37130,9222,5
2013/11/08,12:15:00,52610,52625,52400,52605,28550,6506,5
2013/11/08,12:30:00,52605,52615,52195,52240,43670,10888,5
2013/11/08,12:45:00,52235,52285,51885,51910,51190,12661,5
2013/11/08,13:00:00,51905,52040,51820,52005,34550,8517,5
2013/11/08,13:15:00,52010,52150,51885,51925,35400,8448,5
2013/11/08,13:30:00,51925,52180,51920,52130,22160,5275,5
2013/11/08,13:45:00,52130,52340,52130,52300,25590,6510,5
2013/11/08,14:00:00,52300,52330,52200,52300,21250,4909,5
2013/11/08,14:15:00,52295,52370,52265,52325,16790,3818,5
2013/11/08,14:30:00,52325,52465,52255,52375,26210,6533,5
2013/11/08,14:45:00,52375,52445,52320,52360,19290,4540,5
2013/11/08,15:00:00,52365,52585,52365,52530,26760,6519,5
2013/11/08,15:15:00,52525,52560,52435,52510,15910,3650,5
2013/11/08,15:30:00,52510,52590,52455,52480,16230,3857,5
2013/11/08,15:45:00,52480,52485,52390,52410,15450,3718,5
2013/11/08,16:00:00,52410,52620,52390,52605,21720,4982,5
2013/11/08,16:15:00,52610,52615,52515,52535,19160,4772,5
2013/11/08,16:30:00,52540,52610,52430,52480,26940,6748,5
2013/11/08,16:45:00,52485,52540,52315,52340,24960,6517,5
2013/11/08,17:00:00,52345,52395,52300,52310,16590,4449,5
2013/11/08,17:15:00,52315,52325,52225,52285,14490,3606,5
2013/11/08,17:30:00,52290,52370,52280,52340,7960,2157,5
2013/11/08,17:45:00,52350,52360,52265,52280,6120,3000,5
2013/11/11,09:00:00,52450,52450,52235,52415,15600,3687,5
2013/11/11,09:15:00,52415,52450,52310,52360,8220,1843,5
2013/11/11,09:30:00,52360,52475,52240,52350,12990,3240,5
2013/11/11,09:45:00,52350,52440,52325,52415,5460,1325,5
2013/11/11,10:00:00,52420,52445,52145,52375,31600,8090,5
2013/11/11,10:15:00,52385,52500,52325,52400,19160,5170,5
2013/11/11,10:30:00,52410,52505,52290,52375,19510,5113,5
2013/11/11,10:45:00,52370,52505,52340,52345,16300,4240,5
2013/11/11,11:00:00,52350,52405,52305,52405,10620,2887,5
2013/11/11,11:15:00,52400,52410,52335,52365,5250,1272,5
2013/11/11,11:30:00,52370,52390,52240,52325,16650,4155,5
2013/11/11,11:45:00,52330,52360,52275,52300,10890,2678,5
2013/11/11,12:00:00,52290,52330,52260,52305,9260,2371,5
2013/11/11,12:15:00,52290,52440,52280,52430,16710,3885,5
2013/11/11,12:30:00,52430,52490,52355,52470,21170,5278,5
2013/11/11,12:45:00,52470,52650,52430,52640,31190,7953,5
2013/11/11,13:00:00,52640,52665,52560,52580,17810,4502,5
2013/11/11,13:15:00,52580,52655,52525,52585,18410,4808,5
2013/11/11,13:30:00,52580,52645,52505,52535,20560,5065,5
2013/11/11,13:45:00,52530,52825,52515,52805,31810,8251,5
2013/11/11,14:00:00,52805,52870,52695,52810,31710,7993,5
2013/11/11,14:15:00,52810,52810,52710,52745,11270,2953,5
2013/11/11,14:30:00,52745,52750,52680,52735,11720,2953,5
2013/11/11,14:45:00,52735,52765,52640,52645,11460,2934,5
2013/11/11,15:00:00,52650,52705,52505,52685,29960,7968,5
2013/11/11,15:15:00,52685,52715,52605,52630,10130,2534,5
2013/11/11,15:30:00,52625,52725,52580,52665,15140,3909,5
2013/11/11,15:45:00,52665,52680,52605,52650,8550,2341,5
2013/11/11,16:00:00,52660,52745,52650,52660,16390,4670,5
2013/11/11,16:15:00,52660,52740,52660,52730,9930,2445,5
2013/11/11,16:30:00,52730,52775,52630,52650,18790,5136,5
2013/11/11,16:45:00,52655,52700,52625,52685,13020,3333,5
2013/11/11,17:00:00,52685,52790,52665,52785,15500,4124,5
2013/11/11,17:15:00,52785,52790,52740,52770,5530,1463,5
2013/11/11,17:30:00,52770,52825,52765,52810,9190,2315,5
2013/11/11,17:45:00,52805,52850,52790,52800,7400,2482,5
2013/11/12,09:00:00,52640,52720,52515,52555,11330,3233,5
2013/11/12,09:15:00,52555,52630,52525,52550,8730,2261,5
2013/11/12,09:30:00,52550,52570,52465,52490,9200,2231,5
2013/11/12,09:45:00,52490,52615,52485,52585,9780,2299,5
2013/11/12,10:00:00,52585,52695,52410,52540,35920,9029,5
2013/11/12,10:15:00,52540,52745,52500,52675,24700,6331,5
2013/11/12,10:30:00,52685,52740,52600,52610,13710,3923,5
2013/11/12,10:45:00,52610,52655,52530,52645,15050,3971,5
2013/11/12,11:00:00,52645,52995,52620,52925,41920,11398,5
2013/11/12,11:15:00,52920,52920,52655,52735,23480,6108,5
2013/11/12,11:30:00,52725,52770,52680,52750,14200,3302,5
2013/11/12,11:45:00,52750,52790,52325,52355,42600,10980,5
2013/11/12,12:00:00,52365,52430,52235,52385,35100,9129,5
2013/11/12,12:15:00,52380,52420,52245,52300,21660,5425,5
2013/11/12,12:30:00,52295,52445,52210,52405,30560,7407,5
2013/11/12,12:45:00,52410,52465,52340,52435,16400,4307,5
2013/11/12,13:00:00,52440,52450,52270,52380,20620,5025,5
2013/11/12,13:15:00,52380,52510,52345,52385,20030,5187,5
2013/11/12,13:30:00,52390,52425,52310,52350,14010,3276,5
2013/11/12,13:45:00,52345,52350,52155,52190,29400,7635,5
2013/11/12,14:00:00,52200,52320,52110,52255,22110,5780,5
2013/11/12,14:15:00,52260,52285,52195,52260,12140,3029,5
2013/11/12,14:30:00,52255,52315,52150,52180,20050,5012,5
2013/11/12,14:45:00,52180,52180,52035,52110,25840,7204,5
2013/11/12,15:00:00,52105,52135,51910,51935,24940,6685,5
2013/11/12,15:15:00,51940,51985,51855,51890,25020,6365,5
2013/11/12,15:30:00,51885,51990,51860,51910,15840,4249,5
2013/11/12,15:45:00,51910,51990,51825,51980,16700,4347,5
2013/11/12,16:00:00,51975,51985,51865,51875,13480,3269,5
2013/11/12,16:15:00,51885,51885,51775,51805,20860,5542,5
2013/11/12,16:30:00,51810,51840,51740,51835,19170,5361,5
2013/11/12,16:45:00,51835,51925,51790,51865,20850,5881,5
2013/11/12,17:00:00,51865,51915,51835,51845,10480,2802,5
2013/11/12,17:15:00,51840,51845,51570,51665,26270,7702,5
2013/11/12,17:30:00,51660,51770,51655,51765,13860,3831,5
2013/11/12,17:45:00,51765,51790,51710,51790,7120,2529,5
2013/11/13,09:00:00,51530,51695,51480,51650,14140,3736,5
2013/11/13,09:15:00,51640,51670,51500,51585,11880,3014,5
2013/11/13,09:30:00,51585,51665,51570,51620,8730,2319,5
2013/11/13,09:45:00,51625,51625,51455,51530,14110,3532,5
2013/11/13,10:00:00,51530,51655,51495,51625,23100,5995,5
2013/11/13,10:15:00,51625,51665,51575,51640,9750,2657,5
2013/11/13,10:30:00,51645,51680,51530,51600,24490,6700,5
2013/11/13,10:45:00,51600,51740,51600,51725,20490,5096,5
2013/11/13,11:00:00,51735,51750,51420,51460,38660,10647,5
2013/11/13,11:15:00,51460,51550,51430,51475,18430,4740,5
2013/11/13,11:30:00,51465,51480,51360,51370,24750,5908,5
2013/11/13,11:45:00,51380,51540,51375,51495,18450,4403,5
2013/11/13,12:00:00,51495,51560,51450,51500,15580,3840,5
2013/11/13,12:15:00,51490,51530,51410,51440,16050,4015,5
2013/11/13,12:30:00,51445,51660,51420,51610,35550,9536,5
2013/11/13,12:45:00,51605,51840,51555,51785,38100,10227,5
2013/11/13,13:00:00,51795,51805,51690,51790,20380,5028,5
2013/11/13,13:15:00,51790,51800,51705,51770,16590,4109,5
2013/11/13,13:30:00,51770,51895,51760,51885,31340,8021,5
2013/11/13,13:45:00,51890,51960,51855,51940,21670,6327,5
2013/11/13,14:00:00,51945,52030,51895,51945,19000,5106,5
2013/11/13,14:15:00,51940,52030,51895,51910,19270,5177,5
2013/11/13,14:30:00,51920,51955,51860,51895,17800,4889,5
2013/11/13,14:45:00,51895,51935,51855,51900,13310,3650,5
2013/11/13,15:00:00,51900,51975,51900,51950,12540,3590,5
2013/11/13,15:15:00,51950,52185,51945,52155,34160,9546,5
2013/11/13,15:30:00,52150,52180,52080,52170,18050,4703,5
2013/11/13,15:45:00,52170,52375,52150,52330,36540,10484,5
2013/11/13,16:00:00,52330,52330,52205,52275,22110,6294,5
2013/11/13,16:15:00,52280,52390,52230,52370,20340,5862,5
2013/11/13,16:30:00,52370,52440,52320,52375,24130,6603,5
2013/11/13,16:45:00,52375,52445,52350,52420,20350,5616,5
2013/11/13,17:00:00,52410,52435,52370,52405,12930,3428,5
2013/11/13,17:15:00,52410,52500,52405,52470,10520,3121,5
2013/11/13,17:30:00,52465,52540,52465,52500,13890,3862,5
2013/11/13,17:45:00,52500,52570,52455,52570,9980,4238,5
2013/11/14,09:00:00,52670,52780,52590,52700,17930,5307,5
2013/11/14,09:15:00,52705,52770,52690,52700,8890,2394,5
2013/11/14,09:30:00,52710,52825,52705,52800,10020,2725,5
2013/11/14,09:45:00,52805,52820,52705,52750,11600,3237,5
2013/11/14,10:00:00,52750,52850,52710,52820,21180,5461,5
2013/11/14,10:15:00,52815,52945,52810,52850,21270,5854,5
2013/11/14,10:30:00,52840,52855,52765,52790,9570,2663,5
2013/11/14,10:45:00,52790,53130,52780,53115,34590,9461,5
2013/11/14,11:00:00,53120,53335,53120,53240,35370,9515,5
2013/11/14,11:15:00,53240,53280,53180,53230,12230,3437,5
2013/11/14,11:30:00,53220,53240,53135,53140,13840,3690,5
2013/11/14,11:45:00,53140,53240,53110,53205,18370,4677,5
2013/11/14,12:00:00,53200,53300,53185,53190,18620,4525,5
2013/11/14,12:15:00,53190,53205,53125,53170,9390,2475,5
2013/11/14,12:30:00,53170,53185,53005,53055,35260,9693,5
2013/11/14,12:45:00,53050,53395,52985,53360,47140,12320,5
2013/11/14,13:00:00,53365,53405,53060,53240,42820,10964,5
2013/11/14,13:15:00,53235,53440,53185,53240,38930,9972,5
2013/11/14,13:30:00,53240,53345,53215,53310,18090,4710,5
2013/11/14,13:45:00,53315,53440,53310,53355,23690,5922,5
2013/11/14,14:00:00,53345,53445,53330,53400,20660,5356,5
2013/11/14,14:15:00,53395,53530,53370,53480,30890,8448,5
2013/11/14,14:30:00,53480,53500,53395,53425,17510,4659,5
2013/11/14,14:45:00,53415,53450,53275,53290,25200,6607,5
2013/11/14,15:00:00,53290,53465,53270,53430,20380,5330,5
2013/11/14,15:15:00,53435,53445,53375,53400,11450,3207,5
2013/11/14,15:30:00,53405,53545,53390,53490,18660,4893,5
2013/11/14,15:45:00,53490,53655,53485,53585,21340,6017,5
2013/11/14,16:00:00,53600,53725,53570,53620,23350,6341,5
2013/11/14,16:15:00,53620,53725,53585,53710,14820,3877,5
2013/11/14,16:30:00,53715,53745,53605,53700,18150,4956,5
2013/11/14,16:45:00,53700,53735,53605,53685,21320,5556,5
2013/11/14,17:00:00,53675,53680,53520,53555,19430,5541,5
2013/11/14,17:15:00,53555,53730,53555,53725,12740,3667,5
2013/11/14,17:30:00,53720,53805,53675,53780,12510,3460,5
2013/11/14,17:45:00,53775,53800,53650,53770,11370,5439,5
2013/11/18,09:00:00,53910,54105,53860,54075,14810,4154,5
2013/11/18,09:15:00,54070,54255,54065,54220,12320,3633,5
2013/11/18,09:30:00,54220,54245,54155,54180,10790,3037,5
2013/11/18,09:45:00,54190,54290,54175,54225,13560,3656,5
2013/11/18,10:00:00,54240,54240,54050,54115,23520,6766,5
2013/11/18,10:15:00,54115,54205,54075,54115,17450,4678,5
2013/11/18,10:30:00,54100,54190,54095,54140,9640,2404,5
2013/11/18,10:45:00,54145,54370,54130,54365,25380,6809,5
2013/11/18,11:00:00,54370,54400,54280,54340,16540,4349,5
2013/11/18,11:15:00,54335,54460,54260,54435,23190,6282,5
2013/11/18,11:30:00,54430,54435,54350,54375,11990,3094,5
2013/11/18,11:45:00,54370,54375,54230,54240,16950,4339,5
2013/11/18,12:00:00,54240,54290,54155,54225,18130,4922,5
2013/11/18,12:15:00,54215,54235,54155,54165,13550,3441,5
2013/11/18,12:30:00,54165,54265,54140,54160,30600,8307,5
2013/11/18,12:45:00,54155,54255,54140,54245,16410,4407,5
2013/11/18,13:00:00,54245,54245,54170,54185,11560,2939,5
2013/11/18,13:15:00,54190,54340,54190,54300,19620,5172,5
2013/11/18,13:30:00,54300,54300,54175,54220,15330,3852,5
2013/11/18,13:45:00,54225,54290,54190,54255,13360,3655,5
2013/11/18,14:00:00,54255,54275,54080,54125,23220,6333,5
2013/11/18,14:15:00,54130,54170,54060,54165,14860,4306,5
2013/11/18,14:30:00,54170,54270,54155,54210,18790,5207,5
2013/11/18,14:45:00,54215,54240,54180,54195,9270,2236,5
2013/11/18,15:00:00,54200,54295,54195,54220,14950,3841,5
2013/11/18,15:15:00,54215,54215,54085,54130,16830,4458,5
2013/11/18,15:30:00,54120,54315,54120,54250,26080,7136,5
2013/11/18,15:45:00,54255,54305,54115,54295,24280,6883,5
2013/11/18,16:00:00,54300,54380,54260,54300,25000,6898,5
2013/11/18,16:15:00,54305,54480,54260,54465,28990,8331,5
2013/11/18,16:30:00,54475,54555,54430,54515,33480,9133,5
2013/11/18,16:45:00,54510,54585,54465,54550,26730,7521,5
2013/11/18,17:00:00,54550,54575,54505,54515,16600,4219,5
